Column1.id
83890075
83889958
83889960
83889191
83889959
83889088
83889441
83889090
83889089
95078878
83889023
95078871
95078874
83888985
93996064
93996069
96337874
96337869
93996055
96337876
96337870
96340290
115096970
115096972
115331315
115331317
115331318
115331319
115331322
115331325
102735663
102735656
102735662
102735658
102735660
102735666
102735665
102735659
107935735
107935729
107935736
107935734
107935730
107935731
107703724
107703725
100576910
100577250
107703728
107703727
100576912
100577249
100576906
115331320
115331324
115591686
115591942
111800216
111379131
111379168
111800260
111800224
111800252
111800264
111379140
111379169
111379119
111800247
111800261
111800255
109849206
109849214
100154049
96007416
97192511
95079054
97192510
95078883
95079013
97192587
97192780
95078945
96341533
96007417
97192658
97192585
95079021
95078950
96007275
97192586
95079032
96007283
96341527
95078954
95078868
96007274
97192659
95078962
95078966
96007418
97192716
96007304
97192701
96007293
95079065
93996061
93996063
96337873
94642359
94642393
95946296
95516582
94642357
94642353
95516581
94642349
95940452
96343959
95940449
95940447
97191740
97181661
97191739
97191734
97191737
97181662
97191991
97193052
97203277
97203279
97542982
97542983
97542986
97803746
97803747
97803748
97803749
102746806
102746808
102746809
102746810
102747587
102968151
102968154
109849204
109849622
109849623
109849624
109849625
109849626
109849633
109849634
109849219
97192781
109849621
111818177
94847838
95939467
94847842
94847843
94847844
107704882
98260487
95939468
107704880
98260485
95939466
94847837
107704884
94847845
94847846
107704883
107704879
107705714
97552196
107705707
107705709
97552198
107705712
97552194
97552191
97552192
97552197
97552189
97552193
107935840
108111239
108111241
108111243
108111244
108111246
108111250
108111253
108111256
108111258
112833239
114237274
114237276
114237285
94533707
96194132
96194054
96194053
97801934
97801935
97801932
94533715
96329460
97801929
97801927
96329465
94533665
96329457
97801928
96329461
96329458
97193457
94533658
96329459
96323115
96322883
96323588
97801940
96322362
96323541
96322609
96322361
251607400
96323540
96322430
96323542
96322428
95656886
95656881
107936183
97800753
97800749
102743543
102745707
102745703
102745705
105833907
102745704
105833903
105833752
105832694
105832697
105832692
105833161
105832693
105833165
105832695
105833163
105832696
105833164
105833162
106930097
106930098
107701738
108105929
108105931
108105932
108105935
108105937
108105938
108105940
108105944
111151557
95938651
95345596
95345595
95345599
95345594
95345597
95345600
99450072
95938618
97182044
95938655
95938619
96701095
95938621
97539098
97539080
95938620
95938622
97539081
95606464
95606463
106928218
106928219
108114392
111700614
111700619
111700628
111700631
111700635
111700636
111700640
111700648
111700649
111700663
111700672
113915224
113915226
109972613
109972614
109972608
109972612
109972611
109972610
109972615
109972609
111151590
110175158
110175156
109969366
109969377
109969379
109969380
109969383
109969375
109969365
109969376
109969370
109969374
109969371
109969367
109969363
109969372
109969373
109969364
109969528
109969529
111346948
111346953
111346954
115813677
111700661
111700620
111700660
112077582
112077588
112077573
111818199
112077578
112077581
112077592
111818207
107498857
111818196
111818191
111818172
107578314
107578325
112090607
112090609
111379139
111379099
111379126
111379107
111379113
111379151
111379130
111379138
111379160
111379149
98730046
98730034
98730050
98730041
98730035
98730037
111700611
111700632
111700622
111393874
111700617
111700630
111700642
111700658
111700667
112562759
112680784
112680785
112680786
112680787
112680788
112680789
112680790
112680791
112680792
112680793
112680794
112680795
112680796
112680797
112680798
107576121
107440262
107575680
107440260
107575679
107441950
107569134
107498859
107569133
107441955
107441954
107565060
107569135
107441252
107441251
110278393
108448953
108296055
108448316
110278395
110278398
110278402
111497041
111700639
108296054
108296056
97523898
96169456
110278392
96169455
97523900
97523901
96169592
686919507
97523897
108449376
107440031
96169704
107842706
108449375
108449369
108449374
108449371
108449366
108449377
108449378
107842702
107842709
96169593
108449372
107842703
96169703
107842708
96171847
96169702
95607087
95607079
112090605
107442601
107442603
112077575
112077587
111818184
107577195
112090606
107442600
107442602
107577192
107577545
111818168
107577196
107577301
107442462
107577194
107577521
107442464
107577303
107577193
107577198
107442463
107577520
107442461
107498860
107577197
107498858
111818164
107442294
107442295
111818208
107442296
107442297
112090608
112090610
112470951
112470952
112470954
112470955
112562728
112562730
112562732
112562733
112562737
112562741
112562748
112562751
112562755
112562758
95800729
96171846
96171850
105865440
96171845
95800730
96171849
95800788
95800731
95607082
97523448
97523454
97523193
97523196
97523194
97523198
96701088
97638521
97523195
97523199
97523197
97523190
108390931
96701092
108390924
97523200
108390922
108390930
108390926
108390928
108390940
108390941
108390944
108390950
108390951
108390952
108730084
97523449
108730092
108232869
105865449
97523192
97523452
108730086
105865448
97523191
108232871
95800787
108730085
108730087
95800316
97523447
108232856
108730088
108232864
108232876
108232854
108232875
97523453
97523455
108232868
108165708
108232879
108232863
95800317
108165634
108232859
95800318
108730089
107831267
108165631
97523450
108232874
97523444
108232867
108164038
108165635
96170574
96170571
96170575
96170570
96170566
96170577
96170578
96170576
108542294
98748650
106590687
106590673
106590670
110042054
110042071
110042075
110042083
110042087
110042092
110042099
110042113
110050013
111700662
103475354
108727897
103475353
103475004
108727899
103475005
108729287
108728318
108728314
108728319
108729289
108729293
108728320
108729294
108729792
108729793
108729794
108729281
108728315
108729286
108729292
108729282
108728316
108728317
108729290
108729288
108729285
108729283
